,from,to,from_lat,from_lon,to_lat,to_lon,from_id,to_id
66,Cawang UKI,Slipi Pertamburan,-6.250110299999999,106.8739973,-6.2000072,106.8005324,11,81
66,Cawang UKI,Slipi Pertamburan,-6.250110299999999,106.8739973,-6.2000072,106.8005324,11,81
67,PGC 2,LIPI Gt.Subroto arah P.Ranti,-6.261896,106.8656946,-6.2270314,106.8175508,63,44
67,PGC 2,LIPI Gt.Subroto arah P.Ranti,-6.261896,106.8656946,-6.2270314,106.8175508,63,44
67,PGC 2,LIPI Gt.Subroto arah P.Ranti,-6.261896,106.8656946,-6.2270314,106.8175508,63,44
68,BNN,JCC Senayan arah P.Ranti,-6.245895,106.8718006,-6.2914388,106.8858959,3,29
68,BNN,JCC Senayan arah P.Ranti,-6.245895,106.8718006,-6.2914388,106.8858959,3,29
68,BNN,JCC Senayan arah P.Ranti,-6.245895,106.8718006,-6.2914388,106.8858959,3,29
68,BNN,JCC Senayan arah P.Ranti,-6.245895,106.8718006,-6.2914388,106.8858959,3,29
70,PGC 1,Stasiun Kota,-6.2624546,106.8663531,-6.137797,106.814012,62,83
70,PGC 1,Stasiun Kota,-6.2624546,106.8663531,-6.137797,106.814012,62,83
70,PGC 1,Stasiun Kota,-6.2624546,106.8663531,-6.137797,106.814012,62,83
70,PGC 1,Stasiun Kota,-6.2624546,106.8663531,-6.137797,106.814012,62,83
70,PGC 1,Stasiun Kota,-6.2624546,106.8663531,-6.137797,106.814012,62,83
70,PGC 1,Stasiun Kota,-6.2624546,106.8663531,-6.137797,106.814012,62,83
70,PGC 1,Stasiun Kota,-6.2624546,106.8663531,-6.137797,106.814012,62,83
71,PGC 1,Sarinah,-6.2624546,106.8663531,-6.1882069,106.8229891,62,75
71,PGC 1,Sarinah,-6.2624546,106.8663531,-6.1882069,106.8229891,62,75
71,PGC 1,Sarinah,-6.2624546,106.8663531,-6.1882069,106.8229891,62,75
71,PGC 1,Sarinah,-6.2624546,106.8663531,-6.1882069,106.8229891,62,75
71,PGC 1,Sarinah,-6.2624546,106.8663531,-6.1882069,106.8229891,62,75
71,PGC 1,Sarinah,-6.2624546,106.8663531,-6.1882069,106.8229891,62,75
71,PGC 1,Sarinah,-6.2624546,106.8663531,-6.1882069,106.8229891,62,75
72,Cawang UKI,Bundaran Senayan,-6.250110299999999,106.8739973,-6.227484599999999,106.8015184,11,4
73,PGC 1,Harmoni,-6.2624546,106.8663531,-6.165797,106.820637,62,27
73,PGC 1,Harmoni,-6.2624546,106.8663531,-6.165797,106.820637,62,27
73,PGC 1,Harmoni,-6.2624546,106.8663531,-6.165797,106.820637,62,27
74,PGC 2,Bundaran Senayan,-6.261896,106.8656946,-6.227484599999999,106.8015184,63,4
74,PGC 2,Bundaran Senayan,-6.261896,106.8656946,-6.227484599999999,106.8015184,63,4
74,PGC 2,Bundaran Senayan,-6.261896,106.8656946,-6.227484599999999,106.8015184,63,4
74,PGC 2,Bundaran Senayan,-6.261896,106.8656946,-6.227484599999999,106.8015184,63,4
74,PGC 2,Bundaran Senayan,-6.261896,106.8656946,-6.227484599999999,106.8015184,63,4
74,PGC 2,Bundaran Senayan,-6.261896,106.8656946,-6.227484599999999,106.8015184,63,4
75,PGC 2,Bendungan Hilir,-6.261896,106.8656946,-6.217060000000001,106.81531,63,2
75,PGC 2,Bendungan Hilir,-6.261896,106.8656946,-6.217060000000001,106.81531,63,2
75,PGC 2,Bendungan Hilir,-6.261896,106.8656946,-6.217060000000001,106.81531,63,2
75,PGC 2,Bendungan Hilir,-6.261896,106.8656946,-6.217060000000001,106.81531,63,2
75,PGC 2,Bendungan Hilir,-6.261896,106.8656946,-6.217060000000001,106.81531,63,2
75,PGC 2,Bendungan Hilir,-6.261896,106.8656946,-6.217060000000001,106.81531,63,2
75,PGC 2,Bendungan Hilir,-6.261896,106.8656946,-6.217060000000001,106.81531,63,2
75,PGC 2,Bendungan Hilir,-6.261896,106.8656946,-6.217060000000001,106.81531,63,2
76,Cawang UKI,Tosari,-6.250110299999999,106.8739973,-6.198110199999999,106.8231293,11,91
76,Cawang UKI,Tosari,-6.250110299999999,106.8739973,-6.198110199999999,106.8231293,11,91
76,Cawang UKI,Tosari,-6.250110299999999,106.8739973,-6.198110199999999,106.8231293,11,91
76,Cawang UKI,Tosari,-6.250110299999999,106.8739973,-6.198110199999999,106.8231293,11,91
76,Cawang UKI,Tosari,-6.250110299999999,106.8739973,-6.198110199999999,106.8231293,11,91
76,Cawang UKI,Tosari,-6.250110299999999,106.8739973,-6.198110199999999,106.8231293,11,91
78,PGC 2,Gelora Bung Karno,-6.261896,106.8656946,-6.2242231,106.8057817,63,23
78,PGC 2,Gelora Bung Karno,-6.261896,106.8656946,-6.2242231,106.8057817,63,23
78,PGC 2,Gelora Bung Karno,-6.261896,106.8656946,-6.2242231,106.8057817,63,23
78,PGC 2,Gelora Bung Karno,-6.261896,106.8656946,-6.2242231,106.8057817,63,23
78,PGC 2,Gelora Bung Karno,-6.261896,106.8656946,-6.2242231,106.8057817,63,23
78,PGC 2,Gelora Bung Karno,-6.261896,106.8656946,-6.2242231,106.8057817,63,23
78,PGC 2,Gelora Bung Karno,-6.261896,106.8656946,-6.2242231,106.8057817,63,23
78,PGC 2,Gelora Bung Karno,-6.261896,106.8656946,-6.2242231,106.8057817,63,23
79,PGC 2,Cempaka Timur,-6.261896,106.8656946,-6.166629599999999,106.875826,63,6
79,PGC 2,Cempaka Timur,-6.261896,106.8656946,-6.166629599999999,106.875826,63,6
79,PGC 2,Cempaka Timur,-6.261896,106.8656946,-6.166629599999999,106.875826,63,6
80,Bidara Cina,Juanda,-6.2297739,106.8671991,-6.168080199999999,106.8308848,8,35
80,Bidara Cina,Juanda,-6.2297739,106.8671991,-6.168080199999999,106.8308848,8,35
80,Bidara Cina,Juanda,-6.2297739,106.8671991,-6.168080199999999,106.8308848,8,35
80,Bidara Cina,Juanda,-6.2297739,106.8671991,-6.168080199999999,106.8308848,8,35
80,Bidara Cina,Juanda,-6.2297739,106.8671991,-6.168080199999999,106.8308848,8,35
80,Bidara Cina,Juanda,-6.2297739,106.8671991,-6.168080199999999,106.8308848,8,35
80,Bidara Cina,Juanda,-6.2297739,106.8671991,-6.168080199999999,106.8308848,8,35
81,Cawang UKI,Juanda,-6.250110299999999,106.8739973,-6.168080199999999,106.8308848,11,35
81,Cawang UKI,Juanda,-6.250110299999999,106.8739973,-6.168080199999999,106.8308848,11,35
81,Cawang UKI,Juanda,-6.250110299999999,106.8739973,-6.168080199999999,106.8308848,11,35
81,Cawang UKI,Juanda,-6.250110299999999,106.8739973,-6.168080199999999,106.8308848,11,35
81,Cawang UKI,Juanda,-6.250110299999999,106.8739973,-6.168080199999999,106.8308848,11,35
81,Cawang UKI,Juanda,-6.250110299999999,106.8739973,-6.168080199999999,106.8308848,11,35
81,Cawang UKI,Juanda,-6.250110299999999,106.8739973,-6.168080199999999,106.8308848,11,35
81,Cawang UKI,Juanda,-6.250110299999999,106.8739973,-6.168080199999999,106.8308848,11,35
81,Cawang UKI,Juanda,-6.250110299999999,106.8739973,-6.168080199999999,106.8308848,11,35
82,PGC 1,Juanda,-6.2624546,106.8663531,-6.168080199999999,106.8308848,62,35
84,PGC 2,RS Sumber Waras,-6.261896,106.8656946,-6.166276,106.79691,63,68
84,PGC 2,RS Sumber Waras,-6.261896,106.8656946,-6.166276,106.79691,63,68
84,PGC 2,RS Sumber Waras,-6.261896,106.8656946,-6.166276,106.79691,63,68
84,PGC 2,RS Sumber Waras,-6.261896,106.8656946,-6.166276,106.79691,63,68
84,PGC 2,RS Sumber Waras,-6.261896,106.8656946,-6.166276,106.79691,63,68
84,PGC 2,RS Sumber Waras,-6.261896,106.8656946,-6.166276,106.79691,63,68
84,PGC 2,RS Sumber Waras,-6.261896,106.8656946,-6.166276,106.79691,63,68
86,PGC 1,Velodrome,-6.2624546,106.8663531,-6.193487999999999,106.8883772,62,93
86,PGC 1,Velodrome,-6.2624546,106.8663531,-6.193487999999999,106.8883772,62,93
86,PGC 1,Velodrome,-6.2624546,106.8663531,-6.193487999999999,106.8883772,62,93
86,PGC 1,Velodrome,-6.2624546,106.8663531,-6.193487999999999,106.8883772,62,93
86,PGC 1,Velodrome,-6.2624546,106.8663531,-6.193487999999999,106.8883772,62,93
86,PGC 1,Velodrome,-6.2624546,106.8663531,-6.193487999999999,106.8883772,62,93
86,PGC 1,Velodrome,-6.2624546,106.8663531,-6.193487999999999,106.8883772,62,93
86,PGC 1,Velodrome,-6.2624546,106.8663531,-6.193487999999999,106.8883772,62,93
88,PGC 1,Senen Sentral,-6.2624546,106.8663531,-6.178160999999999,106.842132,62,78
88,PGC 1,Senen Sentral,-6.2624546,106.8663531,-6.178160999999999,106.842132,62,78
88,PGC 1,Senen Sentral,-6.2624546,106.8663531,-6.178160999999999,106.842132,62,78
89,Kampung Rambutan,Kampung Melayu,-6.309218,106.8816322,-6.224627799999999,106.8667312,47,37
89,Kampung Rambutan,Kampung Melayu,-6.309218,106.8816322,-6.224627799999999,106.8667312,47,37
89,Kampung Rambutan,Kampung Melayu,-6.309218,106.8816322,-6.224627799999999,106.8667312,47,37
90,PGC 1,Ancol,-6.2624546,106.8663531,-6.127498000000001,106.830416,62,0
90,PGC 1,Ancol,-6.2624546,106.8663531,-6.127498000000001,106.830416,62,0
90,PGC 1,Ancol,-6.2624546,106.8663531,-6.127498000000001,106.830416,62,0
90,PGC 1,Ancol,-6.2624546,106.8663531,-6.127498000000001,106.830416,62,0
90,PGC 1,Ancol,-6.2624546,106.8663531,-6.127498000000001,106.830416,62,0
90,PGC 1,Ancol,-6.2624546,106.8663531,-6.127498000000001,106.830416,62,0
90,PGC 1,Ancol,-6.2624546,106.8663531,-6.127498000000001,106.830416,62,0
91,PGC 1,Gn.Sahari Mg.Dua,-6.2624546,106.8663531,-6.136047,106.825236,62,24
91,PGC 1,Gn.Sahari Mg.Dua,-6.2624546,106.8663531,-6.136047,106.825236,62,24
91,PGC 1,Gn.Sahari Mg.Dua,-6.2624546,106.8663531,-6.136047,106.825236,62,24
91,PGC 1,Gn.Sahari Mg.Dua,-6.2624546,106.8663531,-6.136047,106.825236,62,24
91,PGC 1,Gn.Sahari Mg.Dua,-6.2624546,106.8663531,-6.136047,106.825236,62,24
91,PGC 1,Gn.Sahari Mg.Dua,-6.2624546,106.8663531,-6.136047,106.825236,62,24
91,PGC 1,Gn.Sahari Mg.Dua,-6.2624546,106.8663531,-6.136047,106.825236,62,24
93,Cawang UKI,Senen Sentral,-6.250110299999999,106.8739973,-6.178160999999999,106.842132,11,78
93,Cawang UKI,Senen Sentral,-6.250110299999999,106.8739973,-6.178160999999999,106.842132,11,78
94,Cawang UKI,Kampung Melayu,-6.250110299999999,106.8739973,-6.224627799999999,106.8667312,11,37
94,Cawang UKI,Kampung Melayu,-6.250110299999999,106.8739973,-6.224627799999999,106.8667312,11,37
95,Kampung Rambutan,Senen Sentral,-6.309218,106.8816322,-6.178160999999999,106.842132,47,78
95,Kampung Rambutan,Senen Sentral,-6.309218,106.8816322,-6.178160999999999,106.842132,47,78
95,Kampung Rambutan,Senen Sentral,-6.309218,106.8816322,-6.178160999999999,106.842132,47,78
95,Kampung Rambutan,Senen Sentral,-6.309218,106.8816322,-6.178160999999999,106.842132,47,78
96,PGC 1,Salemba UI,-6.2624546,106.8663531,-6.1936972,106.8490886,62,74
97,PGC 1,Tegalan,-6.2624546,106.8663531,-6.202948999999999,106.857115,62,86
97,PGC 1,Tegalan,-6.2624546,106.8663531,-6.202948999999999,106.857115,62,86
97,PGC 1,Tegalan,-6.2624546,106.8663531,-6.202948999999999,106.857115,62,86
97,PGC 1,Tegalan,-6.2624546,106.8663531,-6.202948999999999,106.857115,62,86
98,PGC 2,Dept.Pertanian,-6.261896,106.8656946,-6.2946845,106.8221104,63,11
98,PGC 2,Dept.Pertanian,-6.261896,106.8656946,-6.2946845,106.8221104,63,11
98,PGC 2,Dept.Pertanian,-6.261896,106.8656946,-6.2946845,106.8221104,63,11
98,PGC 2,Dept.Pertanian,-6.261896,106.8656946,-6.2946845,106.8221104,63,11
99,PGC 2,Ragunan,-6.261896,106.8656946,-6.3055197,106.8203048,63,69
99,PGC 2,Ragunan,-6.261896,106.8656946,-6.3055197,106.8203048,63,69
99,PGC 2,Ragunan,-6.261896,106.8656946,-6.3055197,106.8203048,63,69
99,PGC 2,Ragunan,-6.261896,106.8656946,-6.3055197,106.8203048,63,69
99,PGC 2,Ragunan,-6.261896,106.8656946,-6.3055197,106.8203048,63,69
99,PGC 2,Ragunan,-6.261896,106.8656946,-6.3055197,106.8203048,63,69
99,PGC 2,Ragunan,-6.261896,106.8656946,-6.3055197,106.8203048,63,69
100,PGC 2,GOR Sumantri,-6.261896,106.8656946,-6.2205188,106.8318854,63,18
100,PGC 2,GOR Sumantri,-6.261896,106.8656946,-6.2205188,106.8318854,63,18
100,PGC 2,GOR Sumantri,-6.261896,106.8656946,-6.2205188,106.8318854,63,18
102,Cawang UKI,Gelanggang Remaja,-6.250110299999999,106.8739973,-6.23539,106.8679606,11,22
102,Cawang UKI,Gelanggang Remaja,-6.250110299999999,106.8739973,-6.23539,106.8679606,11,22
102,Cawang UKI,Gelanggang Remaja,-6.250110299999999,106.8739973,-6.23539,106.8679606,11,22
102,Cawang UKI,Gelanggang Remaja,-6.250110299999999,106.8739973,-6.23539,106.8679606,11,22
102,Cawang UKI,Gelanggang Remaja,-6.250110299999999,106.8739973,-6.23539,106.8679606,11,22
102,Cawang UKI,Gelanggang Remaja,-6.250110299999999,106.8739973,-6.23539,106.8679606,11,22
102,Cawang UKI,Gelanggang Remaja,-6.250110299999999,106.8739973,-6.23539,106.8679606,11,22
102,Cawang UKI,Gelanggang Remaja,-6.250110299999999,106.8739973,-6.23539,106.8679606,11,22
103,Kampung Rambutan,PGC 1,-6.309218,106.8816322,-6.2624546,106.8663531,47,51
103,Kampung Rambutan,PGC 1,-6.309218,106.8816322,-6.2624546,106.8663531,47,51
103,Kampung Rambutan,PGC 1,-6.309218,106.8816322,-6.2624546,106.8663531,47,51
103,Kampung Rambutan,PGC 1,-6.309218,106.8816322,-6.2624546,106.8663531,47,51
103,Kampung Rambutan,PGC 1,-6.309218,106.8816322,-6.2624546,106.8663531,47,51
103,Kampung Rambutan,PGC 1,-6.309218,106.8816322,-6.2624546,106.8663531,47,51
103,Kampung Rambutan,PGC 1,-6.309218,106.8816322,-6.2624546,106.8663531,47,51
104,Cawang UKI,PGC 2,-6.250110299999999,106.8739973,-6.261896,106.8656946,11,52
104,Cawang UKI,PGC 2,-6.250110299999999,106.8739973,-6.261896,106.8656946,11,52
104,Cawang UKI,PGC 2,-6.250110299999999,106.8739973,-6.261896,106.8656946,11,52
104,Cawang UKI,PGC 2,-6.250110299999999,106.8739973,-6.261896,106.8656946,11,52
104,Cawang UKI,PGC 2,-6.250110299999999,106.8739973,-6.261896,106.8656946,11,52
104,Cawang UKI,PGC 2,-6.250110299999999,106.8739973,-6.261896,106.8656946,11,52
105,Cawang UKI,PGC 1,-6.250110299999999,106.8739973,-6.2624546,106.8663531,11,51
105,Cawang UKI,PGC 1,-6.250110299999999,106.8739973,-6.2624546,106.8663531,11,51
105,Cawang UKI,PGC 1,-6.250110299999999,106.8739973,-6.2624546,106.8663531,11,51
105,Cawang UKI,PGC 1,-6.250110299999999,106.8739973,-6.2624546,106.8663531,11,51
105,Cawang UKI,PGC 1,-6.250110299999999,106.8739973,-6.2624546,106.8663531,11,51
105,Cawang UKI,PGC 1,-6.250110299999999,106.8739973,-6.2624546,106.8663531,11,51
106,Bidara Cina,Cawang UKI,-6.2297739,106.8671991,-6.250110299999999,106.8739973,8,5
111,Kampung Rambutan,PGC 2,-6.309218,106.8816322,-6.261896,106.8656946,47,52
111,Kampung Rambutan,PGC 2,-6.309218,106.8816322,-6.261896,106.8656946,47,52
111,Kampung Rambutan,PGC 2,-6.309218,106.8816322,-6.261896,106.8656946,47,52
111,Kampung Rambutan,PGC 2,-6.309218,106.8816322,-6.261896,106.8656946,47,52
111,Kampung Rambutan,PGC 2,-6.309218,106.8816322,-6.261896,106.8656946,47,52
111,Kampung Rambutan,PGC 2,-6.309218,106.8816322,-6.261896,106.8656946,47,52
112,PGC 2,Sunter kelapa Gading,-6.261896,106.8656946,-6.142718899999999,106.8905925,63,84
112,PGC 2,Sunter kelapa Gading,-6.261896,106.8656946,-6.142718899999999,106.8905925,63,84
112,PGC 2,Sunter kelapa Gading,-6.261896,106.8656946,-6.142718899999999,106.8905925,63,84
113,PGC 2,Yos Sudarso Kodamar,-6.261896,106.8656946,-6.1620449,106.8816812,63,95
113,PGC 2,Yos Sudarso Kodamar,-6.261896,106.8656946,-6.1620449,106.8816812,63,95
113,PGC 2,Yos Sudarso Kodamar,-6.261896,106.8656946,-6.1620449,106.8816812,63,95
113,PGC 2,Yos Sudarso Kodamar,-6.261896,106.8656946,-6.1620449,106.8816812,63,95
113,PGC 2,Yos Sudarso Kodamar,-6.261896,106.8656946,-6.1620449,106.8816812,63,95
113,PGC 2,Yos Sudarso Kodamar,-6.261896,106.8656946,-6.1620449,106.8816812,63,95
113,PGC 2,Yos Sudarso Kodamar,-6.261896,106.8656946,-6.1620449,106.8816812,63,95
113,PGC 2,Yos Sudarso Kodamar,-6.261896,106.8656946,-6.1620449,106.8816812,63,95
113,PGC 2,Yos Sudarso Kodamar,-6.261896,106.8656946,-6.1620449,106.8816812,63,95
114,PGC 2,Permai Koja,-6.261896,106.8656946,-6.113918,106.893089,63,58
114,PGC 2,Permai Koja,-6.261896,106.8656946,-6.113918,106.893089,63,58
114,PGC 2,Permai Koja,-6.261896,106.8656946,-6.113918,106.893089,63,58
116,PGC 2,Terminal Tj.Priuk,-6.261896,106.8656946,-6.1097153,106.8813547,63,90
116,PGC 2,Terminal Tj.Priuk,-6.261896,106.8656946,-6.1097153,106.8813547,63,90
116,PGC 2,Terminal Tj.Priuk,-6.261896,106.8656946,-6.1097153,106.8813547,63,90
116,PGC 2,Terminal Tj.Priuk,-6.261896,106.8656946,-6.1097153,106.8813547,63,90
116,PGC 2,Terminal Tj.Priuk,-6.261896,106.8656946,-6.1097153,106.8813547,63,90
117,Cawang UKI,Sunter kelapa Gading,-6.250110299999999,106.8739973,-6.142718899999999,106.8905925,11,84
117,Cawang UKI,Sunter kelapa Gading,-6.250110299999999,106.8739973,-6.142718899999999,106.8905925,11,84
117,Cawang UKI,Sunter kelapa Gading,-6.250110299999999,106.8739973,-6.142718899999999,106.8905925,11,84
117,Cawang UKI,Sunter kelapa Gading,-6.250110299999999,106.8739973,-6.142718899999999,106.8905925,11,84
117,Cawang UKI,Sunter kelapa Gading,-6.250110299999999,106.8739973,-6.142718899999999,106.8905925,11,84
117,Cawang UKI,Sunter kelapa Gading,-6.250110299999999,106.8739973,-6.142718899999999,106.8905925,11,84
117,Cawang UKI,Sunter kelapa Gading,-6.250110299999999,106.8739973,-6.142718899999999,106.8905925,11,84
117,Cawang UKI,Sunter kelapa Gading,-6.250110299999999,106.8739973,-6.142718899999999,106.8905925,11,84
117,Cawang UKI,Sunter kelapa Gading,-6.250110299999999,106.8739973,-6.142718899999999,106.8905925,11,84
118,PGC 2,Enggano,-6.261896,106.8656946,-6.110161799999999,106.8924174,63,14
118,PGC 2,Enggano,-6.261896,106.8656946,-6.110161799999999,106.8924174,63,14
120,PGC 2,Pulomas ByPass,-6.261896,106.8656946,-6.1771534,106.8760049,63,67
120,PGC 2,Pulomas ByPass,-6.261896,106.8656946,-6.1771534,106.8760049,63,67
120,PGC 2,Pulomas ByPass,-6.261896,106.8656946,-6.1771534,106.8760049,63,67
120,PGC 2,Pulomas ByPass,-6.261896,106.8656946,-6.1771534,106.8760049,63,67
120,PGC 2,Pulomas ByPass,-6.261896,106.8656946,-6.1771534,106.8760049,63,67
120,PGC 2,Pulomas ByPass,-6.261896,106.8656946,-6.1771534,106.8760049,63,67
120,PGC 2,Pulomas ByPass,-6.261896,106.8656946,-6.1771534,106.8760049,63,67
120,PGC 2,Pulomas ByPass,-6.261896,106.8656946,-6.1771534,106.8760049,63,67
123,PGC 1,Walikota Jakarta Timur,-6.2624546,106.8663531,-6.212512299999999,106.9453342,62,94
123,PGC 1,Walikota Jakarta Timur,-6.2624546,106.8663531,-6.212512299999999,106.9453342,62,94
123,PGC 1,Walikota Jakarta Timur,-6.2624546,106.8663531,-6.212512299999999,106.9453342,62,94
125,Kampung Melayu,Walikota Jakarta Timur,-6.224627799999999,106.8667312,-6.212512299999999,106.9453342,46,94
125,Kampung Melayu,Walikota Jakarta Timur,-6.224627799999999,106.8667312,-6.212512299999999,106.9453342,46,94
125,Kampung Melayu,Walikota Jakarta Timur,-6.224627799999999,106.8667312,-6.212512299999999,106.9453342,46,94
125,Kampung Melayu,Walikota Jakarta Timur,-6.224627799999999,106.8667312,-6.212512299999999,106.9453342,46,94
125,Kampung Melayu,Walikota Jakarta Timur,-6.224627799999999,106.8667312,-6.212512299999999,106.9453342,46,94
126,Kampung Melayu,Flyover Raden Inten,-6.224627799999999,106.8667312,-6.215964899999999,106.9243807,46,17
126,Kampung Melayu,Flyover Raden Inten,-6.224627799999999,106.8667312,-6.215964899999999,106.9243807,46,17
127,Gn.Sahari Mg.Dua,Mall Sunter,-6.136047,106.825236,-6.142718899999999,106.8905925,33,47
127,Gn.Sahari Mg.Dua,Mall Sunter,-6.136047,106.825236,-6.142718899999999,106.8905925,33,47
127,Gn.Sahari Mg.Dua,Mall Sunter,-6.136047,106.825236,-6.142718899999999,106.8905925,33,47
127,Gn.Sahari Mg.Dua,Mall Sunter,-6.136047,106.825236,-6.142718899999999,106.8905925,33,47
129,Senen Sentral,Pulo Gadung,-6.178160999999999,106.842132,-6.183878,106.908109,97,65
129,Senen Sentral,Pulo Gadung,-6.178160999999999,106.842132,-6.183878,106.908109,97,65
129,Senen Sentral,Pulo Gadung,-6.178160999999999,106.842132,-6.183878,106.908109,97,65
129,Senen Sentral,Pulo Gadung,-6.178160999999999,106.842132,-6.183878,106.908109,97,65
129,Senen Sentral,Pulo Gadung,-6.178160999999999,106.842132,-6.183878,106.908109,97,65
129,Senen Sentral,Pulo Gadung,-6.178160999999999,106.842132,-6.183878,106.908109,97,65
130,Pal Putih,Cempaka Timur,-6.1845628,106.8439938,-6.166629599999999,106.875826,65,6
130,Pal Putih,Cempaka Timur,-6.1845628,106.8439938,-6.166629599999999,106.875826,65,6
130,Pal Putih,Cempaka Timur,-6.1845628,106.8439938,-6.166629599999999,106.875826,65,6
130,Pal Putih,Cempaka Timur,-6.1845628,106.8439938,-6.166629599999999,106.875826,65,6
130,Pal Putih,Cempaka Timur,-6.1845628,106.8439938,-6.166629599999999,106.875826,65,6
131,Senen Sentral,Pulo Mas,-6.178160999999999,106.842132,-6.174640000000001,106.8925871,97,66
131,Senen Sentral,Pulo Mas,-6.178160999999999,106.842132,-6.174640000000001,106.8925871,97,66
131,Senen Sentral,Pulo Mas,-6.178160999999999,106.842132,-6.174640000000001,106.8925871,97,66
131,Senen Sentral,Pulo Mas,-6.178160999999999,106.842132,-6.174640000000001,106.8925871,97,66
131,Senen Sentral,Pulo Mas,-6.178160999999999,106.842132,-6.174640000000001,106.8925871,97,66
131,Senen Sentral,Pulo Mas,-6.178160999999999,106.842132,-6.174640000000001,106.8925871,97,66
131,Senen Sentral,Pulo Mas,-6.178160999999999,106.842132,-6.174640000000001,106.8925871,97,66
131,Senen Sentral,Pulo Mas,-6.178160999999999,106.842132,-6.174640000000001,106.8925871,97,66
131,Senen Sentral,Pulo Mas,-6.178160999999999,106.842132,-6.174640000000001,106.8925871,97,66
132,Kampung Melayu,Cempaka Timur,-6.224627799999999,106.8667312,-6.166629599999999,106.875826,46,6
132,Kampung Melayu,Cempaka Timur,-6.224627799999999,106.8667312,-6.166629599999999,106.875826,46,6
